id,context,question,answers
214, Madde 20 – Bu yönergeyi  Gebze Teknik Üniversitesi Rektörü yürütür.     Hüküm Bulunmayan Haller   Bu yönergede hüküm bulunmayan hallerde  ilgili diğer mevzuat hükümleri  YÖK  Senato ve  Üniversite Yönetim Kurulu Kararı uygulanır.     GEÇİCİ MADDE 1 – 04 Kasım 2014 tarih ve 29165 sayılı Resmi Gazete de yayınlanan  karar  ile 2809 sayılı kanuna eklenen GEÇİCİ MADDE 45 -de yer alan “Bu Kanunun yürürlüğe girdiği tarihte  Gebze Yüksek Teknoloji Enstitüsünde (GYTE) kayıtlı bulunan öğrencilere verilecek mezuniyet  belgeleri ile diplomalar  istekleri hâlinde Enstitünün adıyla Gebze Teknik Üniversitesi tarafından  verilir.” uyarınca diplomalarını GYTE adıyla almak isteyen öğrencilere GTÜ Dekan/Enstitü Müdürü  ve Rektörü tarafından onlaylanmış; 04 Kasım 2014 tarihinde kullanımda olan ve örneği “EK -11)a  EK - 11)b  EK -11)c” de yer alan GYTE diploması verilir.     GEÇİCİ MADDE 2 – Diplomasını Gebze Yüksek Teknoloji Enstitüsü adıyla almış olup;   diplomasını kaybeden ve ikinci nüsha (duplikata) diploma talep eden öğrencilere “Gebze Teknik  Üniversitesi Mezuniyet Belgeleri ile Diploma ve Diploma Defterlerinin Düzenlenmesinde Uyulacak  Esaslara İlişkin Yönerge”nin 15.maddesindeki esaslar dikkate alınarak; 04 Kasım 2014 tarihinde  kullanımda olan ve örneği “EK -11)a  EK -11)b  EK -11)c” de yer alan GYTE diplomasının duplikatası  verilir.     EKLER:   Ek1-Önlisans Diploması   Ek 2a 2b 2c 2d -Çift Anadal ve Lisans Diploması   Ek 3– Mühendislik Tamamlama Diploması   Ek 4- Tezsiz Yüksek Lisans Diploması   Ek 5- Tezli Yüksek Lisans Diploması   Ek 6- Doktora Diploması   Ek 7a Ek 7b -Lisans Geçici Mezuniyet Belgesi   Ek 8a  Ek 8b -Mühendislik Tamamlama Geçici Mezuniyet Belgesi   Ek 9-Lisansüstü Geçici Mezuniyet Belgesi   Ek 10 -Yandal Sertifikası   Ek 11 - a) GYTE lisans diploması   b) GYTE yüksek lisans diploması   c) GYTE doktora diploması         T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MEZUNİYET BELGE Sİ İLE DİPLOMA VE DİPLOMA  DEFTERİNİN DÜZENLENMESİNDE UYULACAK  ESASLARA İLİŞKİN YÖNERGE  Doküman No  YÖ-0006  Yayın Tarihi  06.12.2017   Revizyon Tarihi  06.09.2024   Revizyon No  2  Sayfa  6-6    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -         Yönergenin Kabul Edildiği Senato Kararının   Tarih  Sayısı   04.05.2016  2016/04   Yönergede Değişiklik Yapan Senato Kararının   Tarih  Sayısı   22.06.2016  2016/06   01.08.2024  2024/17 -05                  T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   LİSANS MUAFİYET VE İNTİBAK YÖNERGESİ  Doküman No  YÖ-0007  Yayın Tarihi  06.12.2017   Revizyon Tarihi  18.10.2024   Revizyon No  2  Sayfa  4-1    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -   BİRİNCİ BÖLÜM   Amaç  Kapsam  Dayanak ve Tanımlar     Amaç   ,Bu yönergede hüküm bulunmayan hallerde hangi mevzuatlar uygulanır?,Bu yönergede hüküm bulunmayan hallerde  ilgili diğer mevzuat hükümleri  YÖK  Senato ve Üniversite Yönetim Kurulu Kararı uygulanır.
214, Madde 20 – Bu yönergeyi  Gebze Teknik Üniversitesi Rektörü yürütür.     Hüküm Bulunmayan Haller   Bu yönergede hüküm bulunmayan hallerde  ilgili diğer mevzuat hükümleri  YÖK  Senato ve  Üniversite Yönetim Kurulu Kararı uygulanır.     GEÇİCİ MADDE 1 – 04 Kasım 2014 tarih ve 29165 sayılı Resmi Gazete de yayınlanan  karar  ile 2809 sayılı kanuna eklenen GEÇİCİ MADDE 45 -de yer alan “Bu Kanunun yürürlüğe girdiği tarihte  Gebze Yüksek Teknoloji Enstitüsünde (GYTE) kayıtlı bulunan öğrencilere verilecek mezuniyet  belgeleri ile diplomalar  istekleri hâlinde Enstitünün adıyla Gebze Teknik Üniversitesi tarafından  verilir.” uyarınca diplomalarını GYTE adıyla almak isteyen öğrencilere GTÜ Dekan/Enstitü Müdürü  ve Rektörü tarafından onlaylanmış; 04 Kasım 2014 tarihinde kullanımda olan ve örneği “EK -11)a  EK - 11)b  EK -11)c” de yer alan GYTE diploması verilir.     GEÇİCİ MADDE 2 – Diplomasını Gebze Yüksek Teknoloji Enstitüsü adıyla almış olup;   diplomasını kaybeden ve ikinci nüsha (duplikata) diploma talep eden öğrencilere “Gebze Teknik  Üniversitesi Mezuniyet Belgeleri ile Diploma ve Diploma Defterlerinin Düzenlenmesinde Uyulacak  Esaslara İlişkin Yönerge”nin 15.maddesindeki esaslar dikkate alınarak; 04 Kasım 2014 tarihinde  kullanımda olan ve örneği “EK -11)a  EK -11)b  EK -11)c” de yer alan GYTE diplomasının duplikatası  verilir.     EKLER:   Ek1-Önlisans Diploması   Ek 2a 2b 2c 2d -Çift Anadal ve Lisans Diploması   Ek 3– Mühendislik Tamamlama Diploması   Ek 4- Tezsiz Yüksek Lisans Diploması   Ek 5- Tezli Yüksek Lisans Diploması   Ek 6- Doktora Diploması   Ek 7a Ek 7b -Lisans Geçici Mezuniyet Belgesi   Ek 8a  Ek 8b -Mühendislik Tamamlama Geçici Mezuniyet Belgesi   Ek 9-Lisansüstü Geçici Mezuniyet Belgesi   Ek 10 -Yandal Sertifikası   Ek 11 - a) GYTE lisans diploması   b) GYTE yüksek lisans diploması   c) GYTE doktora diploması         T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MEZUNİYET BELGE Sİ İLE DİPLOMA VE DİPLOMA  DEFTERİNİN DÜZENLENMESİNDE UYULACAK  ESASLARA İLİŞKİN YÖNERGE  Doküman No  YÖ-0006  Yayın Tarihi  06.12.2017   Revizyon Tarihi  06.09.2024   Revizyon No  2  Sayfa  6-6    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -         Yönergenin Kabul Edildiği Senato Kararının   Tarih  Sayısı   04.05.2016  2016/04   Yönergede Değişiklik Yapan Senato Kararının   Tarih  Sayısı   22.06.2016  2016/06   01.08.2024  2024/17 -05                  T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   LİSANS MUAFİYET VE İNTİBAK YÖNERGESİ  Doküman No  YÖ-0007  Yayın Tarihi  06.12.2017   Revizyon Tarihi  18.10.2024   Revizyon No  2  Sayfa  4-1    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -   BİRİNCİ BÖLÜM   Amaç  Kapsam  Dayanak ve Tanımlar     Amaç   ,04 Kasım 2014 tarihinden önce GYTE'ye kayıtlı olup diplomasını GYTE adıyla almak isteyen öğrencilere nasıl bir diploma verilir?,04 Kasım 2014 tarihinde kullanımda olan ve örneği “EK -11)a  EK -11)b  EK -11)c” de yer alan GYTE diploması verilir.
214, Madde 20 – Bu yönergeyi  Gebze Teknik Üniversitesi Rektörü yürütür.     Hüküm Bulunmayan Haller   Bu yönergede hüküm bulunmayan hallerde  ilgili diğer mevzuat hükümleri  YÖK  Senato ve  Üniversite Yönetim Kurulu Kararı uygulanır.     GEÇİCİ MADDE 1 – 04 Kasım 2014 tarih ve 29165 sayılı Resmi Gazete de yayınlanan  karar  ile 2809 sayılı kanuna eklenen GEÇİCİ MADDE 45 -de yer alan “Bu Kanunun yürürlüğe girdiği tarihte  Gebze Yüksek Teknoloji Enstitüsünde (GYTE) kayıtlı bulunan öğrencilere verilecek mezuniyet  belgeleri ile diplomalar  istekleri hâlinde Enstitünün adıyla Gebze Teknik Üniversitesi tarafından  verilir.” uyarınca diplomalarını GYTE adıyla almak isteyen öğrencilere GTÜ Dekan/Enstitü Müdürü  ve Rektörü tarafından onlaylanmış; 04 Kasım 2014 tarihinde kullanımda olan ve örneği “EK -11)a  EK - 11)b  EK -11)c” de yer alan GYTE diploması verilir.     GEÇİCİ MADDE 2 – Diplomasını Gebze Yüksek Teknoloji Enstitüsü adıyla almış olup;   diplomasını kaybeden ve ikinci nüsha (duplikata) diploma talep eden öğrencilere “Gebze Teknik  Üniversitesi Mezuniyet Belgeleri ile Diploma ve Diploma Defterlerinin Düzenlenmesinde Uyulacak  Esaslara İlişkin Yönerge”nin 15.maddesindeki esaslar dikkate alınarak; 04 Kasım 2014 tarihinde  kullanımda olan ve örneği “EK -11)a  EK -11)b  EK -11)c” de yer alan GYTE diplomasının duplikatası  verilir.     EKLER:   Ek1-Önlisans Diploması   Ek 2a 2b 2c 2d -Çift Anadal ve Lisans Diploması   Ek 3– Mühendislik Tamamlama Diploması   Ek 4- Tezsiz Yüksek Lisans Diploması   Ek 5- Tezli Yüksek Lisans Diploması   Ek 6- Doktora Diploması   Ek 7a Ek 7b -Lisans Geçici Mezuniyet Belgesi   Ek 8a  Ek 8b -Mühendislik Tamamlama Geçici Mezuniyet Belgesi   Ek 9-Lisansüstü Geçici Mezuniyet Belgesi   Ek 10 -Yandal Sertifikası   Ek 11 - a) GYTE lisans diploması   b) GYTE yüksek lisans diploması   c) GYTE doktora diploması         T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MEZUNİYET BELGE Sİ İLE DİPLOMA VE DİPLOMA  DEFTERİNİN DÜZENLENMESİNDE UYULACAK  ESASLARA İLİŞKİN YÖNERGE  Doküman No  YÖ-0006  Yayın Tarihi  06.12.2017   Revizyon Tarihi  06.09.2024   Revizyon No  2  Sayfa  6-6    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -         Yönergenin Kabul Edildiği Senato Kararının   Tarih  Sayısı   04.05.2016  2016/04   Yönergede Değişiklik Yapan Senato Kararının   Tarih  Sayısı   22.06.2016  2016/06   01.08.2024  2024/17 -05                  T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   LİSANS MUAFİYET VE İNTİBAK YÖNERGESİ  Doküman No  YÖ-0007  Yayın Tarihi  06.12.2017   Revizyon Tarihi  18.10.2024   Revizyon No  2  Sayfa  4-1    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -   BİRİNCİ BÖLÜM   Amaç  Kapsam  Dayanak ve Tanımlar     Amaç   ,Diplomasını GYTE adıyla almış olup diplomasını kaybedenlere nasıl bir duplikata diploma verilir?,04 Kasım 2014 tarihinde kullanımda olan ve örneği “EK -11)a  EK -11)b  EK -11)c” de yer alan GYTE diplomasının duplikatası verilir.
214, Madde 20 – Bu yönergeyi  Gebze Teknik Üniversitesi Rektörü yürütür.     Hüküm Bulunmayan Haller   Bu yönergede hüküm bulunmayan hallerde  ilgili diğer mevzuat hükümleri  YÖK  Senato ve  Üniversite Yönetim Kurulu Kararı uygulanır.     GEÇİCİ MADDE 1 – 04 Kasım 2014 tarih ve 29165 sayılı Resmi Gazete de yayınlanan  karar  ile 2809 sayılı kanuna eklenen GEÇİCİ MADDE 45 -de yer alan “Bu Kanunun yürürlüğe girdiği tarihte  Gebze Yüksek Teknoloji Enstitüsünde (GYTE) kayıtlı bulunan öğrencilere verilecek mezuniyet  belgeleri ile diplomalar  istekleri hâlinde Enstitünün adıyla Gebze Teknik Üniversitesi tarafından  verilir.” uyarınca diplomalarını GYTE adıyla almak isteyen öğrencilere GTÜ Dekan/Enstitü Müdürü  ve Rektörü tarafından onlaylanmış; 04 Kasım 2014 tarihinde kullanımda olan ve örneği “EK -11)a  EK - 11)b  EK -11)c” de yer alan GYTE diploması verilir.     GEÇİCİ MADDE 2 – Diplomasını Gebze Yüksek Teknoloji Enstitüsü adıyla almış olup;   diplomasını kaybeden ve ikinci nüsha (duplikata) diploma talep eden öğrencilere “Gebze Teknik  Üniversitesi Mezuniyet Belgeleri ile Diploma ve Diploma Defterlerinin Düzenlenmesinde Uyulacak  Esaslara İlişkin Yönerge”nin 15.maddesindeki esaslar dikkate alınarak; 04 Kasım 2014 tarihinde  kullanımda olan ve örneği “EK -11)a  EK -11)b  EK -11)c” de yer alan GYTE diplomasının duplikatası  verilir.     EKLER:   Ek1-Önlisans Diploması   Ek 2a 2b 2c 2d -Çift Anadal ve Lisans Diploması   Ek 3– Mühendislik Tamamlama Diploması   Ek 4- Tezsiz Yüksek Lisans Diploması   Ek 5- Tezli Yüksek Lisans Diploması   Ek 6- Doktora Diploması   Ek 7a Ek 7b -Lisans Geçici Mezuniyet Belgesi   Ek 8a  Ek 8b -Mühendislik Tamamlama Geçici Mezuniyet Belgesi   Ek 9-Lisansüstü Geçici Mezuniyet Belgesi   Ek 10 -Yandal Sertifikası   Ek 11 - a) GYTE lisans diploması   b) GYTE yüksek lisans diploması   c) GYTE doktora diploması         T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MEZUNİYET BELGE Sİ İLE DİPLOMA VE DİPLOMA  DEFTERİNİN DÜZENLENMESİNDE UYULACAK  ESASLARA İLİŞKİN YÖNERGE  Doküman No  YÖ-0006  Yayın Tarihi  06.12.2017   Revizyon Tarihi  06.09.2024   Revizyon No  2  Sayfa  6-6    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -         Yönergenin Kabul Edildiği Senato Kararının   Tarih  Sayısı   04.05.2016  2016/04   Yönergede Değişiklik Yapan Senato Kararının   Tarih  Sayısı   22.06.2016  2016/06   01.08.2024  2024/17 -05                  T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   LİSANS MUAFİYET VE İNTİBAK YÖNERGESİ  Doküman No  YÖ-0007  Yayın Tarihi  06.12.2017   Revizyon Tarihi  18.10.2024   Revizyon No  2  Sayfa  4-1    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -   BİRİNCİ BÖLÜM   Amaç  Kapsam  Dayanak ve Tanımlar     Amaç   ,Hangi ekler diploma örneklerini içermektedir?,Ek1-Önlisans Diploması  Ek 2a 2b 2c 2d -Çift Anadal ve Lisans Diploması  Ek 3– Mühendislik Tamamlama Diploması  Ek 4- Tezsiz Yüksek Lisans Diploması  Ek 5- Tezli Yüksek Lisans Diploması  Ek 6- Doktora Diploması  Ek 11 - a) GYTE lisans diploması  b) GYTE yüksek lisans diploması  c) GYTE doktora diploması.
215, MADDE 1 – Bu yönergenin amacı   Gebze Teknik  Üniversitesi'ne yeni kayıt yaptıran  öğrencilerin  daha önce  uzaktan eğitim programları hariç  Gebze Teknik Üniversitesi dâhil olmak üzere  herhangi bir Yükseköğretim Kurumundan alıp başardığı derslerin muafiyet ve yarıyıl/yıl intibak  işlemleri ile ilgili esasları belirlemektir.     Kapsam   ,Bu yönergenin amacı nedir?,Bu yönergenin amacı  Gebze Teknik Üniversitesi'ne yeni kayıt yaptıran öğrencilerin daha önce  uzaktan eğitim programları hariç  Gebze Teknik Üniversitesi dâhil olmak üzere herhangi bir Yükseköğretim Kurumundan alıp başardığı derslerin muafiyet ve yarıyıl/yıl intibak işlemleri ile ilgili esasları belirlemektir.
215, MADDE 1 – Bu yönergenin amacı   Gebze Teknik  Üniversitesi'ne yeni kayıt yaptıran  öğrencilerin  daha önce  uzaktan eğitim programları hariç  Gebze Teknik Üniversitesi dâhil olmak üzere  herhangi bir Yükseköğretim Kurumundan alıp başardığı derslerin muafiyet ve yarıyıl/yıl intibak  işlemleri ile ilgili esasları belirlemektir.     Kapsam   ,Bu yönerge hangi öğrencileri kapsamaktadır?,Bu yönerge  Gebze Teknik Üniversitesi'ne yeni kayıt yaptıran öğrencileri kapsamaktadır.
215, MADDE 1 – Bu yönergenin amacı   Gebze Teknik  Üniversitesi'ne yeni kayıt yaptıran  öğrencilerin  daha önce  uzaktan eğitim programları hariç  Gebze Teknik Üniversitesi dâhil olmak üzere  herhangi bir Yükseköğretim Kurumundan alıp başardığı derslerin muafiyet ve yarıyıl/yıl intibak  işlemleri ile ilgili esasları belirlemektir.     Kapsam   ,Hangi tür dersler bu yönerge kapsamındaki muafiyet işlemlerine dahil edilebilir?,Bu yönerge kapsamındaki muafiyet işlemlerine  uzaktan eğitim programları hariç  herhangi bir Yükseköğretim Kurumundan alınıp başarılmış dersler dahil edilebilir.
216, MADDE 2 – Bu yönerge   yatay/dikey geçiş yaparak veya af kanunundan yararlanarak   öğrenimlerine devam etmek isteyen  daha önce YÖK tarafından denkliği kabul edilen herhangi bir  yükseköğretim kurumunda öğrenci iken ilişiği kesilen veya mezun iken Gebze Teknik  Üniversitesi'ne yeniden kayıt yaptırmaya hak kazanan  benzeri durumda olup öğrenimlerine  devam edecek öğrencilerin daha önce alıp başarılı oldukları derslerden muafiyetleri ve  intibaklarıyla ilgili işlemleri kapsar.     Dayanak   ,Bu yönerge hangi öğrencilerin muafiyet ve intibak işlemlerini kapsar?,Bu yönerge  yatay/dikey geçiş yaparak veya af kanunundan yararlanarak öğrenimlerine devam etmek isteyen  daha önce YÖK tarafından denkliği kabul edilen herhangi bir yükseköğretim kurumunda öğrenci iken ilişiği kesilen veya mezun iken Gebze Teknik Üniversitesi'ne yeniden kayıt yaptırmaya hak kazanan  benzeri durumda olup öğrenimlerine devam edecek öğrencilerin daha önce alıp başarılı oldukları derslerden muafiyetleri ve intibaklarıyla ilgili işlemleri kapsar.
216, MADDE 2 – Bu yönerge   yatay/dikey geçiş yaparak veya af kanunundan yararlanarak   öğrenimlerine devam etmek isteyen  daha önce YÖK tarafından denkliği kabul edilen herhangi bir  yükseköğretim kurumunda öğrenci iken ilişiği kesilen veya mezun iken Gebze Teknik  Üniversitesi'ne yeniden kayıt yaptırmaya hak kazanan  benzeri durumda olup öğrenimlerine  devam edecek öğrencilerin daha önce alıp başarılı oldukları derslerden muafiyetleri ve  intibaklarıyla ilgili işlemleri kapsar.     Dayanak   ,Yönerge hangi durumlarda öğrenimlerine devam edecek öğrencileri kapsamaktadır?,Yönerge  yatay/dikey geçiş yaparak veya af kanunundan yararlanarak öğrenimlerine devam etmek isteyen  daha önce YÖK tarafından denkliği kabul edilen herhangi bir yükseköğretim kurumunda öğrenci iken ilişiği kesilen veya mezun iken Gebze Teknik Üniversitesi'ne yeniden kayıt yaptırmaya hak kazanan  benzeri durumda olup öğrenimlerine devam edecek öğrencileri kapsamaktadır.
216, MADDE 2 – Bu yönerge   yatay/dikey geçiş yaparak veya af kanunundan yararlanarak   öğrenimlerine devam etmek isteyen  daha önce YÖK tarafından denkliği kabul edilen herhangi bir  yükseköğretim kurumunda öğrenci iken ilişiği kesilen veya mezun iken Gebze Teknik  Üniversitesi'ne yeniden kayıt yaptırmaya hak kazanan  benzeri durumda olup öğrenimlerine  devam edecek öğrencilerin daha önce alıp başarılı oldukları derslerden muafiyetleri ve  intibaklarıyla ilgili işlemleri kapsar.     Dayanak   ,Bu yönerge hangi işlemlerle ilgilidir?,Bu yönerge  öğrencilerin daha önce alıp başarılı oldukları derslerden muafiyetleri ve intibaklarıyla ilgili işlemleri kapsar.
217, MADDE 3 – Bu yönerge; 2547 Sayılı  Yükseköğretim  Kanununa  24.04.2010 tarih ve  27561  sayılı Resmi Gazetede yayımlanan Yükseköğretim Kurumları’nda Önlisans ve Lisans  Düzeyindeki Programlar Arasında Geçiş  Çift Anadal  Yandal ile Kurumlar Arası Kredi Transferi  Yapılması Esaslarına İlişkin Yönetmeliğe ve Gebze Teknik Üniversitesi Lisans Eğitim ve Öğretim  Yönetmelikleri hükümlerine dayanılarak hazırlanmıştır.     Tanım lar    ,Bu yönerge hangi kanuna dayanmaktadır?,Bu yönerge; 2547 Sayılı Yükseköğretim Kanununa dayanmaktadır.
217, MADDE 3 – Bu yönerge; 2547 Sayılı  Yükseköğretim  Kanununa  24.04.2010 tarih ve  27561  sayılı Resmi Gazetede yayımlanan Yükseköğretim Kurumları’nda Önlisans ve Lisans  Düzeyindeki Programlar Arasında Geçiş  Çift Anadal  Yandal ile Kurumlar Arası Kredi Transferi  Yapılması Esaslarına İlişkin Yönetmeliğe ve Gebze Teknik Üniversitesi Lisans Eğitim ve Öğretim  Yönetmelikleri hükümlerine dayanılarak hazırlanmıştır.     Tanım lar    ,Bu yönerge hangi yönetmeliğe dayanmaktadır?,Bu yönerge  24.04.2010 tarih ve 27561 sayılı Resmi Gazetede yayımlanan Yükseköğretim Kurumları’nda Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş  Çift Anadal  Yandal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmeliğe dayanmaktadır.
